Row_ID,Order_ID,Product_ID,Sales
1186,CA-2015-127131,OFF-ST-10002344,485.88
1187,CA-2015-127131,OFF-PA-10001800,25.92
1188,CA-2015-127131,OFF-ST-10000036,197.58
1189,CA-2018-117212,OFF-AP-10004532,81.92
1190,CA-2018-117212,TEC-PH-10004447,889.54
1191,CA-2018-117212,FUR-CH-10003973,892.22
1192,CA-2018-117212,OFF-PA-10001970,223.92
1193,CA-2018-117212,OFF-PA-10000682,23.12
1194,US-2016-130519,OFF-PA-10001937,15.55
1195,US-2016-130519,FUR-FU-10002268,15.71
1196,US-2016-130519,OFF-ST-10001321,24.67
1197,US-2016-130519,FUR-FU-10003394,55.97
1198,CA-2017-130946,TEC-AC-10001990,431.93
1199,CA-2017-130946,FUR-CH-10004540,95.98
1200,CA-2017-130946,OFF-BI-10004995,1088.79
1201,CA-2017-114727,FUR-CH-10002335,544.01
1202,CA-2017-114727,OFF-BI-10004967,1.87
1203,CA-2017-114727,FUR-CH-10002331,854.35
1204,CA-2017-114727,OFF-ST-10002292,593.57
1205,CA-2017-114727,OFF-ST-10000689,338.04
1206,CA-2018-133235,TEC-PH-10002660,271.96
1207,CA-2017-137050,OFF-ST-10004634,11.21
1208,CA-2017-137050,OFF-BI-10002160,9.14
1209,CA-2017-137050,OFF-FA-10002988,14.07
1210,CA-2017-137050,OFF-AR-10004999,41.86
1211,CA-2017-137050,OFF-BI-10001031,8.54
1212,CA-2017-137050,FUR-BO-10004695,579.14
1213,US-2018-118087,FUR-CH-10004860,141.37
1214,US-2018-118087,OFF-BI-10002432,3.04
1215,US-2018-118087,OFF-BI-10000069,4.5
1216,US-2018-118087,OFF-AR-10003602,4.67
1217,US-2018-118087,TEC-AC-10004469,95.88
1218,US-2018-118087,FUR-FU-10001867,17.02
1219,US-2018-118087,TEC-AC-10003174,258.7
1220,US-2018-118087,TEC-PH-10002200,1931.96
1221,CA-2015-110184,OFF-ST-10000107,249.75
1222,CA-2015-110184,TEC-PH-10000439,255.94
1223,CA-2017-126004,FUR-FU-10001602,113.79
1224,CA-2017-126004,TEC-AC-10001432,78.15
1225,CA-2017-126004,OFF-BI-10004656,1.73
1226,CA-2017-126004,OFF-PA-10001685,40.56
1227,CA-2017-126004,OFF-ST-10001418,182.94
1228,CA-2017-126004,OFF-ST-10000676,193.86
1229,CA-2018-100013,OFF-EN-10001219,15.28
1230,CA-2018-100013,FUR-FU-10001424,8.73
1231,CA-2018-100013,OFF-AR-10001022,5.68
1232,CA-2016-132570,OFF-AR-10000369,2.78
1233,CA-2016-132570,OFF-EN-10003055,79.96
1234,CA-2017-153682,TEC-CO-10001046,839.99
1235,CA-2017-144344,FUR-FU-10000076,47.95
1236,CA-2017-144344,OFF-BI-10003719,37.43
1237,CA-2017-144344,FUR-FU-10003268,63.97
1238,CA-2017-144344,FUR-FU-10003553,165.05
1239,CA-2015-127012,FUR-FU-10003691,12.35
1240,CA-2015-127012,OFF-AR-10003903,40.97
1241,CA-2015-127012,OFF-FA-10004854,22.96
1242,CA-2017-128727,TEC-PH-10003442,22
1243,US-2017-162859,OFF-BI-10004519,398.35
1244,US-2017-162859,OFF-FA-10000304,8.72
1245,CA-2018-133641,OFF-EN-10004955,48.69
1246,CA-2015-168494,FUR-TA-10004619,764.69
1247,CA-2015-168494,FUR-TA-10003473,3610.85
1248,CA-2015-168494,FUR-BO-10004467,254.97
1249,CA-2018-115602,OFF-AR-10002280,38.82
1250,CA-2018-115602,FUR-CH-10001708,1141.94
1251,CA-2018-115602,OFF-AP-10000891,1704.56
1252,CA-2018-115602,OFF-AR-10000462,3.2
1253,CA-2016-154956,TEC-PH-10004165,1099.96
1254,CA-2018-144638,OFF-AR-10003958,5.25
1255,CA-2018-144638,TEC-PH-10000149,35.91
1256,CA-2018-144638,FUR-FU-10003724,6.7
1257,CA-2018-144638,FUR-FU-10003535,43.87
1258,US-2017-168620,OFF-BI-10001575,27.88
1259,US-2017-168620,OFF-ST-10003716,540.05
1260,US-2017-168620,TEC-AC-10004469,255.68
1261,CA-2018-117079,TEC-PH-10004586,863.88
1262,US-2017-144393,OFF-BI-10004236,17.62
1263,CA-2018-105053,OFF-BI-10001634,17.47
1264,CA-2017-155992,TEC-PH-10000215,69.9
1265,CA-2017-155992,FUR-FU-10003724,41.85
1266,CA-2018-110380,OFF-AR-10000422,6.57
1267,US-2015-167738,OFF-ST-10003306,142.86
1268,US-2015-167738,FUR-CH-10001146,292.27
1269,CA-2018-121412,FUR-FU-10000246,29.33
1270,CA-2018-100426,OFF-PA-10002870,12.48
1271,US-2017-103646,OFF-ST-10000563,102.34
1272,US-2017-103646,OFF-AP-10004487,48.79
1273,US-2017-103646,OFF-BI-10002854,44.85
1274,CA-2017-119186,OFF-PA-10004621,10.37
1275,CA-2017-119186,FUR-CH-10001973,388.43
1276,CA-2017-119186,OFF-PA-10004040,14.35
1277,CA-2017-119186,TEC-AC-10000580,63.99
1278,CA-2017-148698,OFF-AR-10004022,86.35
1279,CA-2015-163293,TEC-AC-10004209,32.97
1280,CA-2015-163293,TEC-AC-10000023,83.88
1281,CA-2017-160815,TEC-PH-10003505,278.4
1282,CA-2018-122154,OFF-LA-10000121,15.12
1283,CA-2018-122154,OFF-BI-10002026,17.43
1284,CA-2018-122154,OFF-PA-10000994,251.64
1285,US-2016-149692,OFF-BI-10002813,2.77
1286,CA-2017-119445,OFF-ST-10000617,14.9
1287,CA-2016-124268,OFF-AR-10004817,15.48
1288,CA-2017-154711,FUR-FU-10000397,39.88
1289,CA-2017-154711,OFF-BI-10000605,12.19
1290,CA-2017-154711,OFF-AR-10001860,20.82
1291,CA-2017-163384,OFF-BI-10004970,13.22
1292,CA-2017-163384,OFF-PA-10003172,32.4
1293,CA-2016-101707,OFF-SU-10001218,32.94
1294,CA-2016-101707,OFF-PA-10002968,114.2
1295,CA-2016-101707,OFF-LA-10000134,3.08
1296,CA-2016-138898,OFF-AP-10004487,845.73
1297,CA-2018-115427,OFF-BI-10002103,13.9
1298,CA-2018-115427,OFF-BI-10004632,20.72
1299,CA-2017-134425,TEC-PH-10003555,114.95
1300,CA-2016-121391,OFF-ST-10001590,26.96
1301,CA-2017-137043,FUR-FU-10003664,572.76
1302,CA-2017-137043,FUR-FU-10003664,286.38
1303,CA-2016-115847,FUR-BO-10003433,61.96
1304,US-2018-126179,FUR-FU-10002554,23.99
1305,US-2018-126179,TEC-PH-10001557,287.97
1306,CA-2017-101966,TEC-PH-10003437,419.94
1307,CA-2017-141397,OFF-PA-10002986,46.76
1308,CA-2017-141397,OFF-BI-10000320,17.71
1309,CA-2017-141397,OFF-AP-10003971,21.78
1310,CA-2017-141397,OFF-ST-10001469,161.94
1311,CA-2017-141397,FUR-CH-10003846,161.57
1312,CA-2017-141082,OFF-LA-10001404,3.69
1313,CA-2017-141082,OFF-LA-10001474,122.12
1314,US-2017-134488,FUR-CH-10003199,155.37
1315,CA-2017-145919,OFF-PA-10003072,38.88
1316,CA-2017-145919,FUR-FU-10004960,183.84
1317,CA-2017-145919,OFF-SU-10003505,579.3
1318,CA-2018-157651,TEC-AC-10003116,14.2
1319,CA-2015-160773,TEC-PH-10004586,575.92
1320,CA-2015-160773,OFF-BI-10000546,5.18
1321,CA-2018-167703,OFF-BI-10002071,5.23
1322,CA-2018-167703,OFF-ST-10001490,285.55
1323,CA-2018-121804,OFF-AP-10004859,72.8
1324,CA-2018-162635,OFF-PA-10002659,10.82
1325,CA-2015-107153,OFF-ST-10001321,46.26
1326,US-2015-117058,OFF-BI-10004139,17.46
1327,CA-2016-120439,FUR-FU-10001867,51.07
1328,CA-2017-128258,OFF-PA-10004156,11.34
1329,CA-2018-106033,OFF-AR-10002818,87.92
1330,CA-2017-142762,FUR-FU-10003691,37.05
1331,CA-2018-127705,TEC-PH-10000347,2.97
1332,CA-2018-127705,OFF-ST-10004507,27.44
1333,CA-2015-122567,OFF-BI-10002012,1.08
1334,CA-2015-122567,OFF-AP-10001303,7.96
1335,CA-2015-121664,OFF-BI-10003684,140.74
1336,CA-2017-122133,OFF-ST-10002574,552.56
1337,US-2018-123281,FUR-FU-10003724,25.11
1338,CA-2018-100524,FUR-FU-10004018,29.78
1339,CA-2018-100524,TEC-PH-10002549,677.58
1340,CA-2018-100524,OFF-PA-10004911,75.04
1341,CA-2018-113481,TEC-MA-10002178,695.7
1342,CA-2018-113481,OFF-BI-10003694,15.66
1343,CA-2018-113481,OFF-BI-10000474,28.85
1344,CA-2016-131758,OFF-AR-10000411,47.82
1345,CA-2016-131758,OFF-LA-10000262,13.05
1346,CA-2015-118339,OFF-AP-10001154,93.78
1347,CA-2015-118339,OFF-PA-10000466,47.18
1348,CA-2015-118339,OFF-AR-10003829,19.68
1349,CA-2015-118339,OFF-BI-10001758,53.4
1350,CA-2015-118339,OFF-BI-10000136,35.88
1351,CA-2015-153976,FUR-CH-10002880,258.28
1352,CA-2017-162901,OFF-ST-10000649,31.4
1353,CA-2018-162978,TEC-PH-10003092,183.96
1354,CA-2018-162978,OFF-PA-10002250,17.61
1355,CA-2018-162978,FUR-TA-10003473,300.9
1356,US-2015-160444,OFF-ST-10001522,220.78
1357,US-2015-160444,OFF-ST-10000563,281.42
1358,CA-2017-145247,OFF-PA-10003641,79.14
1359,CA-2018-160045,FUR-FU-10000010,1.99
1360,US-2015-151925,FUR-CH-10002961,145.57
1361,CA-2018-125199,OFF-AR-10002956,123.26
1362,CA-2018-125199,OFF-PA-10004041,23.68
1363,CA-2018-125199,TEC-PH-10001336,309.58
1364,US-2018-155425,OFF-BI-10001036,38.39
1365,US-2018-155425,TEC-MA-10003183,95.99
1366,US-2018-155425,TEC-AC-10001314,239.95
1367,US-2018-155425,TEC-PH-10002563,201.58
1368,US-2018-155425,FUR-CH-10003312,899.14
1369,CA-2018-133249,FUR-FU-10001588,145.9
1370,US-2016-103471,FUR-BO-10002613,590.06
1371,US-2016-103471,OFF-AR-10003405,14.04
1372,CA-2018-136672,TEC-AC-10004510,49.08
1373,US-2015-157021,OFF-LA-10002312,29.6
1374,US-2015-157021,OFF-BI-10000042,17.09
1375,CA-2016-120362,FUR-TA-10003008,912.75
1376,CA-2015-126361,OFF-AP-10003590,1089.75
1377,CA-2015-126361,OFF-PA-10000806,447.84
1378,CA-2015-126361,OFF-AR-10000896,16.4
1379,CA-2015-126361,TEC-PH-10002310,399.96
1380,CA-2015-126361,OFF-ST-10002289,158.9
1381,CA-2015-126361,OFF-BI-10002852,13.18
1382,US-2017-100566,FUR-FU-10003394,83.95
1383,US-2017-108504,OFF-ST-10002344,80.98
1384,US-2017-108504,OFF-PA-10001289,348.84
1385,US-2017-108504,OFF-FA-10000053,9.45
1386,US-2017-108504,FUR-FU-10004091,18.84
1387,US-2017-108504,FUR-BO-10004015,239.98
1388,US-2017-108504,OFF-EN-10003001,167.96
1389,US-2017-108504,TEC-PH-10000215,104.85
1390,US-2017-108504,TEC-PH-10003645,484.83
1391,US-2017-108504,OFF-PA-10000357,122.97
1392,US-2017-108504,OFF-ST-10004804,154.44
1393,US-2017-108504,OFF-PA-10003892,342.37
1394,CA-2018-124828,OFF-AR-10003514,9.55
1395,US-2018-117247,FUR-TA-10002958,652.45
1396,US-2018-117247,FUR-TA-10001676,66.65
1397,CA-2017-124485,OFF-BI-10000822,17.22
1398,CA-2017-124485,OFF-PA-10004971,11.56
1399,CA-2017-124485,TEC-AC-10002323,88.4
1400,CA-2017-124485,OFF-PA-10004888,6.48
1401,CA-2017-159212,TEC-PH-10003988,21.8
1402,CA-2017-159212,OFF-EN-10002230,251.79
1403,US-2017-161396,FUR-TA-10002622,205.18
1404,US-2017-161396,OFF-PA-10000418,419.4
1405,US-2015-118486,OFF-SU-10004498,10.3
1406,US-2015-118486,FUR-TA-10001039,154.76
1407,US-2015-118486,TEC-AC-10004659,116.78
1408,CA-2017-130407,OFF-AR-10002240,75.48
1409,CA-2017-130407,FUR-FU-10001967,39.98
1410,US-2017-122245,FUR-TA-10002356,393.17
1411,CA-2018-105144,OFF-LA-10003923,23.68
1412,CA-2017-136329,FUR-CH-10002335,408.01
1413,CA-2017-136329,FUR-FU-10000723,165.28
1414,CA-2015-146640,OFF-BI-10002867,334.77
1415,CA-2018-115994,TEC-AC-10000580,239.97
1416,CA-2018-115994,FUR-FU-10003976,37.74
1417,CA-2016-126697,TEC-PH-10002922,946.34
1418,CA-2016-126697,TEC-AC-10004353,151.2
1419,CA-2016-126697,FUR-FU-10001706,4.93
1420,CA-2016-124800,OFF-PA-10000501,86.27
1421,CA-2016-124800,OFF-BI-10000778,72.59
1422,CA-2016-124800,OFF-AP-10004980,60.67
1423,CA-2016-124800,OFF-BI-10003984,77.03
1424,CA-2016-124800,OFF-ST-10000798,119.9
1425,CA-2016-124800,TEC-PH-10001750,263.96
1426,CA-2016-124800,OFF-ST-10002743,363.65
1427,US-2016-164448,OFF-BI-10002949,9.73
1428,US-2016-164448,OFF-EN-10002600,14.75
1429,US-2016-164448,OFF-BI-10003708,29.8
1430,US-2016-164448,OFF-LA-10003510,427.42
1431,CA-2018-122700,TEC-PH-10003092,220.75
1432,CA-2015-120768,OFF-BI-10001191,152.76
1433,CA-2015-120768,OFF-SU-10004115,7.27
1434,CA-2015-120768,FUR-CH-10000513,1819.86
1435,US-2017-153129,OFF-PA-10003673,33.9
1436,CA-2018-106852,OFF-PA-10001639,31.1
1437,CA-2018-106852,OFF-AR-10003829,5.25
1438,CA-2016-139731,TEC-AC-10004975,263.88
1439,CA-2016-139731,FUR-CH-10002024,2453.43
1440,CA-2018-122735,OFF-BI-10004364,29.7
1441,CA-2018-122735,OFF-PA-10001712,39.96
1442,CA-2018-128160,OFF-BI-10001510,36.67
1443,CA-2018-117695,OFF-PA-10002713,13.76
1444,CA-2016-166135,OFF-ST-10002974,139.42
1445,CA-2017-133725,TEC-PH-10004165,1979.93
1446,CA-2018-102337,OFF-ST-10004804,164.74
1447,CA-2018-102337,FUR-CH-10004289,470.3
1448,CA-2018-102337,TEC-PH-10002564,47.98
1449,US-2015-112564,OFF-BI-10004876,2.5
1450,CA-2016-145821,TEC-PH-10004348,88.75
1451,US-2016-160150,OFF-BI-10004352,2.03
1452,CA-2017-133711,OFF-PA-10001685,70.98
1453,CA-2017-133711,OFF-BI-10000666,91.68
1454,CA-2017-133711,OFF-BI-10004352,33.75
1455,CA-2017-133711,TEC-MA-10000010,3040
1456,CA-2018-148474,OFF-BI-10000977,91.2
1457,CA-2018-148474,FUR-TA-10002530,452.94
1458,CA-2016-111297,OFF-BI-10002412,52.2
1459,CA-2017-123722,OFF-LA-10001569,15.94
1460,CA-2015-155271,FUR-FU-10001473,27.46
1461,CA-2016-119907,OFF-BI-10001765,55.42
1462,US-2017-128902,FUR-TA-10001095,244.01
1463,CA-2017-152289,TEC-AC-10004571,159.98
1464,CA-2017-152289,FUR-CH-10002126,1024.72
1465,US-2017-104794,OFF-FA-10001754,3.68
1466,CA-2015-151708,FUR-FU-10001602,121.38
1467,CA-2015-151708,TEC-AC-10001767,95.98
1468,CA-2016-100769,TEC-AC-10002402,255.97
1469,CA-2018-139199,FUR-CH-10000847,872.94
1470,CA-2018-139199,OFF-BI-10003982,41.54
1471,CA-2018-139199,OFF-PA-10001293,12.96
1472,US-2016-161466,OFF-AR-10000634,6.85
1473,CA-2018-164959,OFF-LA-10004272,8.67
1474,US-2016-105676,FUR-FU-10004270,6.69
1475,CA-2017-113138,OFF-AR-10003770,17.28
1476,CA-2017-113138,OFF-BI-10000320,17.71
1477,US-2018-104955,OFF-LA-10003121,28.91
1478,CA-2017-121958,OFF-SU-10000381,52.14
1479,CA-2018-121468,TEC-PH-10000376,31.97
1480,US-2017-108455,OFF-PA-10002262,25.92
1481,US-2017-108455,OFF-PA-10002464,40.46
1482,US-2017-108455,OFF-ST-10002214,33.87
1483,CA-2018-101210,OFF-AR-10003560,9.73
1484,CA-2018-101210,OFF-PA-10000130,3.42
1485,US-2017-108098,TEC-AC-10000865,177
1486,CA-2015-119032,OFF-FA-10003021,3.76
1487,CA-2016-140410,TEC-PH-10003580,1212.85
1488,CA-2016-140410,TEC-AC-10001109,89.97
1489,CA-2016-140410,FUR-FU-10003347,42.6
1490,CA-2015-136280,OFF-LA-10000452,5.04
1491,CA-2018-151911,OFF-EN-10002986,62.96
1492,CA-2018-166436,OFF-PA-10001838,5.88
1493,CA-2018-166436,FUR-CH-10000785,977.29
1494,CA-2018-139661,FUR-FU-10002885,9.64
1495,CA-2015-123925,OFF-AR-10002952,40.05
1496,CA-2018-152485,OFF-AR-10003759,10.19
1497,CA-2018-152485,OFF-ST-10004950,16.78
1498,CA-2018-152485,OFF-AR-10001940,13.12
1499,CA-2017-141586,OFF-BI-10003981,18.16
1500,CA-2018-130386,OFF-PA-10002749,16.06
1501,CA-2018-130386,OFF-PA-10003823,223.06
1502,CA-2018-130386,OFF-ST-10003716,540.05
1503,CA-2017-100468,TEC-PH-10001300,33.52
1504,CA-2017-100468,FUR-FU-10000010,9.94
1505,CA-2016-153388,OFF-AR-10001868,6.72
1506,CA-2016-153388,FUR-TA-10003715,1004.98
1507,CA-2018-154935,OFF-BI-10003708,17.88
1508,CA-2017-134208,TEC-MA-10004458,396
1509,CA-2018-108294,OFF-BI-10004965,34.5
1510,CA-2018-103611,FUR-FU-10004270,8.36
1511,CA-2018-100384,OFF-AR-10002135,385.6
1512,CA-2018-100384,OFF-AR-10003514,35.82
1513,CA-2018-112809,OFF-ST-10002276,200.06
1514,CA-2018-112809,OFF-BI-10001098,21.38
1515,CA-2018-112809,OFF-BI-10001636,6.74
1516,US-2018-160759,FUR-CH-10002961,63.69
1517,CA-2018-148446,FUR-TA-10004256,1669.6
1518,CA-2015-111059,OFF-BI-10004593,83.84
1519,CA-2015-111059,OFF-BI-10002827,13.27
1520,CA-2018-116204,OFF-BI-10001759,21.34
1521,CA-2018-109946,OFF-AR-10001419,16.52
1522,CA-2016-144806,FUR-FU-10002253,206.11
1523,CA-2016-144806,OFF-PA-10002586,19.92
1524,CA-2016-144806,OFF-PA-10003039,198.27
1525,CA-2016-144806,OFF-ST-10004804,247.1
1526,CA-2016-144806,OFF-AR-10004042,86.3
1527,CA-2017-122392,OFF-AR-10002221,4.16
1528,CA-2017-122392,FUR-FU-10002456,11.65
1529,CA-2016-148432,OFF-FA-10004968,26.18
1530,CA-2016-148432,OFF-PA-10001274,7.3
1531,CA-2016-103793,OFF-PA-10001125,74.35
1532,CA-2018-159884,OFF-ST-10000344,10.74
1533,CA-2018-159884,OFF-FA-10000585,8.38
1534,CA-2017-139885,OFF-ST-10003324,212.88
1535,CA-2018-124086,FUR-BO-10004015,203.98
1536,CA-2017-112389,OFF-ST-10000419,40.74
1537,CA-2017-112389,OFF-AP-10001626,11.67
1538,CA-2018-121888,TEC-PH-10000439,39.99
1539,CA-2018-121888,OFF-AR-10003478,16.28
1540,CA-2018-121888,FUR-BO-10002545,782.94
1541,CA-2018-121888,OFF-BI-10001765,242.48
1542,CA-2015-166884,FUR-FU-10003981,8.32
1543,CA-2015-166884,OFF-FA-10001561,10.46
1544,CA-2015-107181,OFF-BI-10004230,82.9
1545,CA-2015-107181,OFF-PA-10000350,34.24
1546,CA-2015-150245,FUR-BO-10002613,1573.49
1547,CA-2016-111395,OFF-PA-10000994,335.52
1548,CA-2016-111395,OFF-BI-10002867,23.91
1549,CA-2016-111395,OFF-ST-10001291,27.06
1550,CA-2015-134278,TEC-CO-10001046,559.99
1551,US-2018-124926,OFF-AP-10004868,9.32
1552,CA-2017-159345,OFF-PA-10000806,111.96
1553,CA-2015-130274,OFF-LA-10002195,21.56
1554,CA-2018-158386,OFF-BI-10003719,124.75
1555,CA-2016-111507,OFF-AR-10001315,5.28
1556,CA-2018-120761,TEC-AC-10000171,91.96
1557,CA-2017-109176,OFF-EN-10003134,9.34
1558,CA-2017-109176,OFF-AR-10001955,79.36
1559,CA-2016-112116,FUR-TA-10001039,171.96
1560,CA-2017-126809,OFF-BI-10003712,35.35
1561,CA-2015-105172,OFF-LA-10001641,18.9
1562,CA-2018-107293,OFF-AR-10003732,2.78
1563,US-2018-102890,FUR-TA-10000577,1044.63
1564,CA-2016-158554,OFF-PA-10004000,11.35
1565,CA-2015-116239,OFF-ST-10001370,354.9
1566,CA-2016-132101,TEC-PH-10004539,453.58
1567,CA-2016-129112,TEC-AC-10003038,21.48
1568,CA-2016-129112,OFF-BI-10000088,8.78
1569,US-2018-152002,OFF-PA-10000357,122.97
1570,CA-2018-165029,OFF-AR-10003504,12.84
1571,US-2015-157385,FUR-CH-10000863,603.92
1572,US-2015-157385,OFF-EN-10003160,21.84
1573,US-2015-157385,TEC-AC-10003280,29.99
1574,US-2015-157385,FUR-CH-10000595,381.44
1575,CA-2015-101602,TEC-PH-10000169,40.68
1576,CA-2015-101602,FUR-CH-10004675,763.28
1577,CA-2017-109057,OFF-ST-10002406,23.95
1578,CA-2017-154403,OFF-PA-10001526,4.98
1579,CA-2017-102456,OFF-AP-10004336,170.88
1580,CA-2016-131338,TEC-PH-10003012,307.98
1581,CA-2016-131338,FUR-TA-10002607,382.81
1582,CA-2016-131338,OFF-ST-10000642,41.96
1583,CA-2016-131338,OFF-BI-10000545,1217.57
1584,CA-2016-131338,FUR-FU-10002157,47.04
1585,CA-2016-131338,FUR-FU-10001706,6.16
1586,CA-2016-131338,TEC-PH-10000984,979.95
1587,CA-2016-131338,OFF-PA-10001357,143.7
1588,CA-2016-131338,OFF-FA-10000992,10.65
1589,CA-2016-131338,TEC-AC-10002600,247.8
1590,CA-2017-109911,OFF-AR-10001662,10.96
1591,US-2017-132423,OFF-AR-10001221,33.49
1592,US-2017-132423,OFF-FA-10002988,8.04
1593,CA-2016-122826,TEC-PH-10004830,201.57
1594,CA-2015-117317,OFF-PA-10004519,13.44
1595,CA-2016-118423,FUR-BO-10000362,359.06
1596,CA-2018-149181,FUR-CH-10004540,47.99
1597,CA-2018-132234,FUR-FU-10001290,547.3
1598,CA-2018-158876,OFF-PA-10000308,16.9
1599,CA-2018-158876,OFF-SU-10001165,6.67
1600,CA-2018-158876,OFF-AR-10003373,99.14
1601,CA-2018-158876,FUR-FU-10001967,15.99
1602,CA-2017-164672,FUR-FU-10001488,211.96
1603,US-2017-132857,OFF-AR-10003251,6.67
1604,CA-2018-116645,OFF-AR-10001044,155.94
1605,US-2017-115819,TEC-PH-10004700,39.96
1606,US-2017-115819,OFF-AR-10000823,5.46
1607,US-2017-115819,OFF-AR-10004456,73.2
1608,US-2017-115819,OFF-BI-10000050,5.84
1609,US-2017-115819,OFF-PA-10002377,22.72
1610,US-2017-115819,OFF-BI-10000591,9.34
1611,CA-2015-156349,FUR-BO-10000362,290.67
1612,CA-2015-156349,TEC-PH-10000441,201.58
1613,CA-2015-156349,TEC-PH-10002726,83.98
1614,CA-2018-138380,OFF-ST-10003306,1000.02
1615,US-2017-113509,TEC-AC-10004855,83.98
1616,CA-2016-130022,OFF-LA-10002787,3.75
1617,CA-2016-130022,OFF-LA-10002043,41.4
1618,CA-2016-130022,OFF-AR-10001915,29.79
1619,US-2017-118780,OFF-ST-10000352,59.48
1620,US-2017-118780,OFF-PA-10000575,6.69
1621,CA-2018-108560,FUR-FU-10002937,198.46
1622,CA-2018-108560,OFF-LA-10003930,786.48
1623,CA-2018-108560,OFF-BI-10001107,23.17
1624,CA-2018-108560,TEC-AC-10003063,50
1625,CA-2016-157084,TEC-PH-10002922,675.96
1626,CA-2016-157084,TEC-AC-10002049,1265.85
1627,CA-2016-164539,OFF-AP-10002457,523.25
1628,CA-2016-143119,FUR-CH-10001270,517.5
1629,CA-2018-101049,FUR-FU-10004415,17.92
1630,CA-2018-101049,OFF-BI-10001510,41.26
1631,CA-2017-106530,OFF-ST-10002011,1006.06
1632,CA-2017-106530,OFF-PA-10002986,10.69
1633,CA-2017-106530,OFF-PA-10004451,10.37
1634,CA-2017-106530,OFF-ST-10000649,25.12
1635,CA-2017-106530,TEC-AC-10001465,58.11
1636,CA-2015-168984,OFF-PA-10001166,15.55
1637,CA-2015-168984,OFF-ST-10001097,669.08
1638,CA-2015-168984,TEC-PH-10000038,438.34
1639,CA-2017-157266,OFF-PA-10002689,19.44
1640,CA-2017-157266,OFF-BI-10004728,9.64
1641,CA-2017-157266,OFF-PA-10004675,12.7
1642,CA-2017-157266,FUR-FU-10000629,41.37
1643,US-2015-134712,OFF-FA-10003112,12.62
1644,CA-2016-111829,OFF-ST-10000142,1247.64
1645,CA-2016-111829,TEC-CO-10001766,3149.93
1646,CA-2016-111829,OFF-PA-10004359,209.7
1647,CA-2016-105221,TEC-AC-10002323,35.36
1648,CA-2016-105221,OFF-FA-10001135,3.17
1649,CA-2016-120341,OFF-BI-10004224,121.1
1650,CA-2016-120341,TEC-PH-10003357,45.89
1651,CA-2015-135699,OFF-PA-10004475,109.92
1652,CA-2015-135699,OFF-PA-10003001,13.36
1653,US-2018-132444,OFF-ST-10003442,169.68
1654,US-2018-132444,TEC-AC-10003832,132.52
1655,US-2018-132444,OFF-FA-10000611,2.96
1656,US-2018-132444,OFF-BI-10001116,8.45
1657,US-2018-132444,OFF-ST-10000563,95.94
1658,CA-2015-127159,FUR-FU-10000010,34.79
1659,CA-2018-161809,TEC-PH-10004922,160.78
1660,CA-2018-127285,OFF-BI-10004330,88.75
1661,CA-2018-127285,OFF-BI-10002072,13.9
1662,CA-2018-144526,TEC-PH-10002549,677.58
1663,CA-2018-144526,OFF-BI-10002353,13.9
1664,CA-2017-128531,OFF-ST-10001325,41.92
1665,CA-2017-128531,TEC-AC-10002049,297.58
1666,CA-2017-128531,OFF-FA-10002676,4.34
1667,CA-2017-128531,TEC-AC-10003023,94.99
1668,CA-2017-128531,OFF-PA-10000167,74.35
1669,CA-2017-128531,OFF-AR-10003405,14.04
1670,US-2016-157154,FUR-TA-10001889,1018.1
1671,CA-2018-159457,TEC-PH-10002185,16.68
1672,CA-2017-107615,TEC-AC-10001013,58.58
1673,CA-2018-111647,TEC-PH-10002726,167.97
1674,CA-2016-150560,OFF-LA-10003930,196.62
1675,CA-2016-143077,FUR-FU-10003535,21.94
1676,CA-2016-143077,OFF-BI-10000088,6.59
1677,CA-2017-122728,OFF-ST-10000604,104.28
1678,CA-2017-122728,OFF-PA-10004040,17.94
1679,CA-2015-122882,OFF-ST-10002344,64.78
1680,CA-2015-122882,TEC-PH-10003589,32.38
1681,CA-2015-122882,FUR-FU-10000758,42.37
1682,CA-2015-122882,TEC-MA-10004679,399.54
1683,US-2017-101497,OFF-PA-10000176,18.97
1684,CA-2017-147585,FUR-FU-10002597,14.82
1685,CA-2018-149489,OFF-AP-10002495,99.28
1686,CA-2018-149489,OFF-BI-10002813,1.19
1687,CA-2018-149489,OFF-BI-10002414,7.52
1688,CA-2018-143798,OFF-PA-10000788,10.37
1689,CA-2018-143798,FUR-FU-10004306,310.88
1690,CA-2015-142839,FUR-TA-10001539,853.09
1691,CA-2018-129833,OFF-PA-10000575,33.45
1692,CA-2018-129833,OFF-BI-10004182,10.4
1693,US-2017-154361,FUR-FU-10004020,21.88
1694,US-2017-158708,TEC-AC-10003133,13.62
1695,CA-2016-156335,TEC-AC-10002006,63.96
1696,CA-2016-156335,OFF-BI-10003314,14.46
1697,CA-2016-156335,TEC-PH-10002726,104.98
1698,CA-2016-148376,OFF-AP-10000240,106.96
1699,CA-2016-148376,OFF-LA-10002381,21.56
1700,CA-2015-135657,FUR-TA-10004086,515.88
1701,CA-2016-114069,OFF-BI-10000320,11.81
1702,CA-2016-114069,FUR-CH-10000595,1931.04
1703,CA-2016-114069,OFF-PA-10000349,9.96
1704,CA-2015-139857,OFF-FA-10001843,12.35
1705,CA-2017-106306,OFF-BI-10003676,9.7
1706,CA-2016-100545,OFF-BI-10003638,11.61
